ID товара,Наименование товара,Ссылка на товар,Регулярная цена,Старая цена
1026746,"Purina DM ST/OX Diabetes Management Влажный диетический корм (пауч) для кошек при сахарном диабете, с говядиной в соусе, 85 гр.",/product/purina-veterinary-diets-dm-st-ox-diabetes-management-vlazhnyj-korm-dlya-vzroslyh-koshek-pri-diabete-s-govyadinoj-v-souse-85-g-3010-1026746/,199 ₽,Нет старой цены
1053572,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с курицей в соусе, 85 гр.",/product/wellkiss-adult-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-s-kuritsej-v-souse-85-gr-470-1053572/,63 ₽,Нет старой цены
1053577,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с индейкой и телятиной в соусе, 85 гр.",/product/wellkiss-adult-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-s-indejkoj-i-telyatinoj-v-souse-85-gr-475-1053577/,63 ₽,Нет старой цены
1041078,"INABA CIAO Влажный корм (консервы) для кошек, куриное филе и тунец кацуо со вкусом морского гребешка в бульоне, 80 гр.",/product/inaba-ciao-konservy-dlya-koshek-grebeshok-s-mramornoj-vyrezkoj-yaponskogo-tuntsa-bonitoi-parnym-file-kuritsy-89048-1041078/,189 ₽,Нет старой цены
1058848,"Mealfeel Влажный корм (консервы) для кошек, тунец с топпингом из яблок в желе, 85 гр.",/product/mealfeel-konservy-dlya-koshek-tunets-s-toppingom-iz-yablok-v-zhele-85g-83256-1058848/,179 ₽,Нет старой цены
1054668,"Grandin Влажный корм (пауч) для кошек старше 7 лет, кусочки с индейкой в соусе, 85 гр.",/product/grandin-vlazhnyj-korm-pauch-dlya-koshek-starshe-7-let-kusochki-s-indejkoj-v-souse-85-gr-756-1054668/,79 ₽,Нет старой цены
1003549,"Royal Canin Gastrointestinal Moderate Calorie GIM35 S/O Сухой диетический корм для кошек при нарушении пищеварения, 2 кг",/product/royal-canin-gastro-intestinal-moderate-calorie-gim35-korm-dlya-koshek-pri-narushenii-pishchevareniya-s-umerennym-soderzhaniem-energii-2-kg-3095-1003549/,3 965 ₽,Нет старой цены
1056311,"Grandin Senior Grain free Monoprotein Влажный корм (пауч) для пожилых кошек, патэ из нежного мяса говядины в желе, 85 гр.",/product/grandin-vlazhnyj-korm-pauch-dlya-pozhilyh-koshek-pate-iz-nezhnogo-myasa-govyadiny-v-zhele-85-gr-766-1056311/,129 ₽,Нет старой цены
1054526,"Wellkiss Adult Exigent Корм сухой для привередливых кошек, с индейкой, 400 гр.",/product/wellkiss-adult-exigent-korm-suhoj-dlya-priveredlivyh-koshek-s-indejkoj-400-gr-1106-1054526/,399 ₽,Нет старой цены
1059959,"AlphaPet Monopronein Superpremium Сухой корм для взрослых кошек, с индейкой, 1,5 кг",/product/83738-1059959/,1 789 ₽,Нет старой цены
1026803,"Royal Canin Sterilised Сухой корм для стерилизованных кошек старше 7 лет, 1,5 кг",/product/royal-canin-sterilised-7-korm-dlya-sterilizovannyh-koshek-starshe-7-let-1-5-kg-1033-1026803/,1 795 ₽,Нет старой цены
1051849,"Sheba Влажный корм (пауч) для кошек, с ломтиками курицы в желе, 75 гр.",/product/sheba-korm-vlazhnyj-dlya-koshek-kuritsa-v-zhele-75-g-90206-1051849/,42 ₽,Нет старой цены
1053573,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с кроликом в соусе, 85 гр.",/product/wellkiss-adult-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-s-krolikom-v-souse-85-gr-471-1053573/,63 ₽,Нет старой цены
1040006,"Gourmet Влажный корм (пауч) для взрослых кошек Натуральные рецепты, с томленой индейкой с горошком, 75 гр.",/product/gourmet-vlazhnyj-korm-naturalnye-retsepty-dlya-koshek-tomlenaya-indejka-s-goroshkom-75-g-89024-1040006/,32 ₽,42 ₽
1056306,"Grandin Adult Grain free Monoprotein Влажный корм (пауч) для взрослых кошек, патэ из нежного мяса курицы в желе, 85 гр.",/product/grandin-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-pate-iz-nezhnogo-myasa-kuritsy-v-zhele-85-gr-761-1056306/,129 ₽,Нет старой цены
1040005,"Gourmet Влажный корм (пауч) для взрослых кошек Натуральные рецепты, с лососем-гр.иль с зеленой фасолью, 75 гр.",/product/gourmet-vlazhnyj-korm-naturalnye-retsepty-dlya-koshek-losos-gril-s-zelenoj-fasolyu-75-g-89023-1040005/,32 ₽,42 ₽
1053558,"Mealfeel Functional Nutrition Влажный корм (пауч) для взрослых кошек, лосось и креветки в соусе с кусочками куриного филе, 85 гр.",/product/mealfeel-functional-nutrition-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-losos-i-krevetki-v-souse-s-kusochkami-kurinogo-file-85-gr-553-1053558/,73 ₽,Нет старой цены
1053896,"Farmina PRIME влажный корм для кошек с ягненком и черникой, 70 г",/product/farmina-prime-vlazhnyj-korm-dlya-koshek-s-yagnenkom-i-chernikoj-70-g-88985-1053896/,259 ₽,Нет старой цены
1016928,"ProPlan Maintenance Влажный корм (пауч) для взрослых кошек, с индейкой в желе, 85 гр.",/product/proplan-adult-vlazhnyj-korm-dlya-vzroslyh-koshek-s-indejkoj-v-zhele-85-g-600-1016928/,89 ₽,Нет старой цены
1040004,"Gourmet Влажный корм (пауч) для взрослых кошек Натуральные рецепты, с тушеной говядиной с томатами, 75 гр.",/product/gourmet-vlazhnyj-korm-naturalnye-retsepty-dlya-koshek-tushenaya-govyadina-s-tomatami-75-g-89022-1040004/,32 ₽,42 ₽
1053572,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с курицей в соусе, 85 гр.",/product/wellkiss-adult-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-s-kuritsej-v-souse-85-gr-470-1053572/,63 ₽,Нет старой цены
1053577,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с индейкой и телятиной в соусе, 85 гр.",/product/wellkiss-adult-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-s-indejkoj-i-telyatinoj-v-souse-85-gr-475-1053577/,63 ₽,Нет старой цены
1041078,"INABA CIAO Влажный корм (консервы) для кошек, куриное филе и тунец кацуо со вкусом морского гребешка в бульоне, 80 гр.",/product/inaba-ciao-konservy-dlya-koshek-grebeshok-s-mramornoj-vyrezkoj-yaponskogo-tuntsa-bonitoi-parnym-file-kuritsy-89048-1041078/,189 ₽,Нет старой цены
1058848,"Mealfeel Влажный корм (консервы) для кошек, тунец с топпингом из яблок в желе, 85 гр.",/product/mealfeel-konservy-dlya-koshek-tunets-s-toppingom-iz-yablok-v-zhele-85g-83256-1058848/,179 ₽,Нет старой цены
1054668,"Grandin Влажный корм (пауч) для кошек старше 7 лет, кусочки с индейкой в соусе, 85 гр.",/product/grandin-vlazhnyj-korm-pauch-dlya-koshek-starshe-7-let-kusochki-s-indejkoj-v-souse-85-gr-756-1054668/,79 ₽,Нет старой цены
1003549,"Royal Canin Gastrointestinal Moderate Calorie GIM35 S/O Сухой диетический корм для кошек при нарушении пищеварения, 2 кг",/product/royal-canin-gastro-intestinal-moderate-calorie-gim35-korm-dlya-koshek-pri-narushenii-pishchevareniya-s-umerennym-soderzhaniem-energii-2-kg-3095-1003549/,3 965 ₽,Нет старой цены
1056311,"Grandin Senior Grain free Monoprotein Влажный корм (пауч) для пожилых кошек, патэ из нежного мяса говядины в желе, 85 гр.",/product/grandin-vlazhnyj-korm-pauch-dlya-pozhilyh-koshek-pate-iz-nezhnogo-myasa-govyadiny-v-zhele-85-gr-766-1056311/,129 ₽,Нет старой цены
1060899,"Деревенские лакомств Влажный корм (пауч) для кошек, с курицей и креветкой в нежном желе, 70 гр.",/product/derevenskie-lakomstv-pauch-d-koshek-kuritsa-s-krevetkoj-v-nezhnom-zhele-70g-90232-1060899/,145 ₽,Нет старой цены
1060898,"Деревенские лакомств Влажный корм (пауч) для кошек, с филейной курицей в нежном желе, 70 гр.",/product/derevenskie-lakomstv-pauch-d-koshek-filejnaya-kuritsa-v-nezhnom-zhele-70g-90231-1060898/,145 ₽,Нет старой цены
1054526,"Wellkiss Adult Exigent Корм сухой для привередливых кошек, с индейкой, 400 гр.",/product/wellkiss-adult-exigent-korm-suhoj-dlya-priveredlivyh-koshek-s-indejkoj-400-gr-1106-1054526/,399 ₽,Нет старой цены
1059959,"AlphaPet Monopronein Superpremium Сухой корм для взрослых кошек, с индейкой, 1,5 кг",/product/83738-1059959/,1 737 ₽,Нет старой цены
1026803,"Royal Canin Sterilised Сухой корм для стерилизованных кошек старше 7 лет, 1,5 кг",/product/royal-canin-sterilised-7-korm-dlya-sterilizovannyh-koshek-starshe-7-let-1-5-kg-1033-1026803/,1 795 ₽,Нет старой цены
1051849,"Sheba Влажный корм (пауч) для кошек, с ломтиками курицы в желе, 75 гр.",/product/sheba-korm-vlazhnyj-dlya-koshek-kuritsa-v-zhele-75-g-90206-1051849/,42 ₽,Нет старой цены
1053573,"Wellkiss Adult Влажный корм (пауч) для взрослых кошек, с кроликом в соусе, 85 гр.",/product/wellkiss-adult-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-s-krolikom-v-souse-85-gr-471-1053573/,63 ₽,Нет старой цены
1040006,"Gourmet Влажный корм (пауч) для взрослых кошек Натуральные рецепты, с томленой индейкой с горошком, 75 гр.",/product/gourmet-vlazhnyj-korm-naturalnye-retsepty-dlya-koshek-tomlenaya-indejka-s-goroshkom-75-g-89024-1040006/,32 ₽,42 ₽
1061062,"Monge Sterilized cat Влажный корм (пауч) для стерилизованных кошек, тунец, киноа и зелёная фасоль, 80 гр.",/product/monge-korm-vlazhnyj-dlya-sterilizovannyh-koshek-tunets-kinoa-i-zelenaya-fasol-80g-86529-1061062/,209 ₽,Нет старой цены
1056306,"Grandin Adult Grain free Monoprotein Влажный корм (пауч) для взрослых кошек, патэ из нежного мяса курицы в желе, 85 гр.",/product/grandin-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-pate-iz-nezhnogo-myasa-kuritsy-v-zhele-85-gr-761-1056306/,129 ₽,Нет старой цены
1040005,"Gourmet Влажный корм (пауч) для взрослых кошек Натуральные рецепты, с лососем-гр.иль с зеленой фасолью, 75 гр.",/product/gourmet-vlazhnyj-korm-naturalnye-retsepty-dlya-koshek-losos-gril-s-zelenoj-fasolyu-75-g-89023-1040005/,32 ₽,42 ₽
1053558,"Mealfeel Functional Nutrition Влажный корм (пауч) для взрослых кошек, лосось и креветки в соусе с кусочками куриного филе, 85 гр.",/product/mealfeel-functional-nutrition-vlazhnyj-korm-pauch-dlya-vzroslyh-koshek-losos-i-krevetki-v-souse-s-kusochkami-kurinogo-file-85-gr-553-1053558/,73 ₽,Нет старой цены
1061510,"LORA Заменитель цельного молока для котят Kitten Milk, 600 гр., 20 саше",/product/lora-zamenitel-tselnogo-moloka-dlya-kotyat-kitten-milk-600g-20-sashe-87390-1061510/,4 179 ₽,Нет старой цены
1053896,"Farmina PRIME влажный корм для кошек с ягненком и черникой, 70 г",/product/farmina-prime-vlazhnyj-korm-dlya-koshek-s-yagnenkom-i-chernikoj-70-g-88985-1053896/,259 ₽,Нет старой цены
1016928,"ProPlan Maintenance Влажный корм (пауч) для взрослых кошек, с индейкой в желе, 85 гр.",/product/proplan-adult-vlazhnyj-korm-dlya-vzroslyh-koshek-s-indejkoj-v-zhele-85-g-600-1016928/,89 ₽,Нет старой цены
1040004,"Gourmet Влажный корм (пауч) для взрослых кошек Натуральные рецепты, с тушеной говядиной с томатами, 75 гр.",/product/gourmet-vlazhnyj-korm-naturalnye-retsepty-dlya-koshek-tushenaya-govyadina-s-tomatami-75-g-89022-1040004/,32 ₽,42 ₽
1041080,"INABA CIAO Влажный корм (консервы) для кошек, куриное филе и тунец магуро со вкусом морского гребешка в бульоне, 80 гр.",/product/inaba-ciao-konservy-dlya-koshek-mramornaya-vyrezka-zheltoperogo-tuntsa-s-grebeshkom-iparnym-file-kuritsy-89047-1041080/,189 ₽,Нет старой цены
